"producto_marca","producto_url","producto_precio","producto_precio_url","producto_especificaciones","producto_especificaciones_url"
"RABANNE","https://www.falabella.com.co/falabella-co/product/67816753/Perfume-Rabanne-Hombre-1-Million-Royal-50-ml-EDP/67816753","$ 416.000","https://www.falabella.com.co/falabella-co/product/67816753/Perfume-Rabanne-Hombre-1-Million-Royal-50-ml-EDP/67816753","Perfume Hombre 1 Million Royal 50 ml EDP","https://www.falabella.com.co/falabella-co/product/67816753/Perfume-Rabanne-Hombre-1-Million-Royal-50-ml-EDP/67816753"
"RABANNE","https://www.falabella.com.co/falabella-co/product/3659442/Perfume-Paco-Rabanne-Olympea-Mujer-50-ml-EDP/3659442","$ 404.000","https://www.falabella.com.co/falabella-co/product/3659442/Perfume-Paco-Rabanne-Olympea-Mujer-50-ml-EDP/3659442","Perfume Paco Olympea Mujer 50 ml EDP","https://www.falabella.com.co/falabella-co/product/3659442/Perfume-Paco-Rabanne-Olympea-Mujer-50-ml-EDP/3659442"
"JEAN PAUL GAULTIER","https://www.falabella.com.co/falabella-co/product/3069126/Perfume-Jean-Paul-Gaultier-Le-M%C3%A2le-Hombre-75-ml-EDT/3069126","$ 378.000","https://www.falabella.com.co/falabella-co/product/3069126/Perfume-Jean-Paul-Gaultier-Le-M%C3%A2le-Hombre-75-ml-EDT/3069126","Perfume Le Mâle Hombre 75 ml EDT","https://www.falabella.com.co/falabella-co/product/3069126/Perfume-Jean-Paul-Gaultier-Le-M%C3%A2le-Hombre-75-ml-EDT/3069126"
"RABANNE","https://www.falabella.com.co/falabella-co/product/63544810/Perfume-Hombre-Rabanne-Invictus-Victory-Elixir-50-ml-EDP/63544810","$ 450.000","https://www.falabella.com.co/falabella-co/product/63544810/Perfume-Hombre-Rabanne-Invictus-Victory-Elixir-50-ml-EDP/63544810","Perfume Hombre Invictus Victory Elixir 50 ml EDP","https://www.falabella.com.co/falabella-co/product/63544810/Perfume-Hombre-Rabanne-Invictus-Victory-Elixir-50-ml-EDP/63544810"
"JEAN PAUL GAULTIER","https://www.falabella.com.co/falabella-co/product/73021108/Perfume-Mujer-Jean-Paul-Gaultier-Divine-Intense-100-ml-Eau-de-parfum/73021108","$ 802.000","https://www.falabella.com.co/falabella-co/product/73021108/Perfume-Mujer-Jean-Paul-Gaultier-Divine-Intense-100-ml-Eau-de-parfum/73021108","Perfume Mujer Divine Intense 100 ml Eau de parfum","https://www.falabella.com.co/falabella-co/product/73021108/Perfume-Mujer-Jean-Paul-Gaultier-Divine-Intense-100-ml-Eau-de-parfum/73021108"
"RABANNE","https://www.falabella.com.co/falabella-co/product/63544811/Perfume-Hombre-Rabanne-Invictus-Victory-Elixir-100-ml-EDP/63544811","$ 568.000","https://www.falabella.com.co/falabella-co/product/63544811/Perfume-Hombre-Rabanne-Invictus-Victory-Elixir-100-ml-EDP/63544811","Perfume Hombre Invictus Victory Elixir 100 ml EDP","https://www.falabella.com.co/falabella-co/product/63544811/Perfume-Hombre-Rabanne-Invictus-Victory-Elixir-100-ml-EDP/63544811"
"LATTAFA","https://www.falabella.com.co/falabella-co/product/125922953/Perfume-Al-Qiam-Gold-Lattafa-100ml/125922954","$ 191.000","https://www.falabella.com.co/falabella-co/product/125922953/Perfume-Al-Qiam-Gold-Lattafa-100ml/125922954","Perfume Al Qiam Gold 100ml","https://www.falabella.com.co/falabella-co/product/125922953/Perfume-Al-Qiam-Gold-Lattafa-100ml/125922954"
"LATTAFA","https://www.falabella.com.co/falabella-co/product/125384984/Perfume-Shaheen-Gold-Lattafa-100ml/125384985","$ 191.000","https://www.falabella.com.co/falabella-co/product/125384984/Perfume-Shaheen-Gold-Lattafa-100ml/125384985","Perfume Shaheen Gold 100ml","https://www.falabella.com.co/falabella-co/product/125384984/Perfume-Shaheen-Gold-Lattafa-100ml/125384985"
"VERSACE","https://www.falabella.com.co/falabella-co/product/4976206/Perfume-Versace-Blue-Jeans-EDT-Hombre-75-ml-Versace/4976206","$ 139.990","https://www.falabella.com.co/falabella-co/product/4976206/Perfume-Versace-Blue-Jeans-EDT-Hombre-75-ml-Versace/4976206","Perfume Blue Jeans EDT Hombre 75 ml","https://www.falabella.com.co/falabella-co/product/4976206/Perfume-Versace-Blue-Jeans-EDT-Hombre-75-ml-Versace/4976206"
"VERSACE","https://www.falabella.com.co/falabella-co/product/73102244/Hombre-Perfume-Versace-Eros-Energy-Edp-100-ml-Eau-de-parfum/73102244","$ 599.990","https://www.falabella.com.co/falabella-co/product/73102244/Hombre-Perfume-Versace-Eros-Energy-Edp-100-ml-Eau-de-parfum/73102244","Hombre Perfume Eros Energy Edp 100 ml Eau de parfum","https://www.falabella.com.co/falabella-co/product/73102244/Hombre-Perfume-Versace-Eros-Energy-Edp-100-ml-Eau-de-parfum/73102244"
"RABANNE","https://www.falabella.com.co/falabella-co/product/72015102/Perfume-Mujer-Paco-Rabanne-Fame-Night-50-ml-EDP/72015102","$ 465.000","https://www.falabella.com.co/falabella-co/product/72015102/Perfume-Mujer-Paco-Rabanne-Fame-Night-50-ml-EDP/72015102","Perfume Mujer Paco Fame Night 50 ml EDP","https://www.falabella.com.co/falabella-co/product/72015102/Perfume-Mujer-Paco-Rabanne-Fame-Night-50-ml-EDP/72015102"
"RABANNE","https://www.falabella.com.co/falabella-co/product/73021104/Perfume-Hombre-Rabanne-Million-Gold-For-Him-100-ml-Eau-de-parfum/73021104","$ 610.000","https://www.falabella.com.co/falabella-co/product/73021104/Perfume-Hombre-Rabanne-Million-Gold-For-Him-100-ml-Eau-de-parfum/73021104","Perfume Hombre Million Gold For Him 100 ml Eau de parfum","https://www.falabella.com.co/falabella-co/product/73021104/Perfume-Hombre-Rabanne-Million-Gold-For-Him-100-ml-Eau-de-parfum/73021104"
"RABANNE","https://www.falabella.com.co/falabella-co/product/73021105/Perfume-Hombre-Rabanne-Million-Gold-For-Him-50-ml-Eau-de-parfum/73021105","$ 450.000","https://www.falabella.com.co/falabella-co/product/73021105/Perfume-Hombre-Rabanne-Million-Gold-For-Him-50-ml-Eau-de-parfum/73021105","Perfume Hombre Million Gold For Him 50 ml Eau de parfum","https://www.falabella.com.co/falabella-co/product/73021105/Perfume-Hombre-Rabanne-Million-Gold-For-Him-50-ml-Eau-de-parfum/73021105"
"LATTAFA","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Njc0MDM2NzY0OQ%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_m-VOGCey5Rv8dqndJhsU4Es8ZDyhcBb5ERlRmm3giITC7yHfRzX4YI9L4bdtQ-WZzhrN2HDbef9-eyihuaXPxgxT78PqGzKLN34haNZ2CqNT7OsaKoP9GpPjN9ruuoIrvGT7wdJiAbXeDeFBFgLSOmgR6YpGST3w8voA4HcGRz8%253D_ark196b1d22104769d688%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","$ 193.000","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Njc0MDM2NzY0OQ%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_m-VOGCey5Rv8dqndJhsU4Es8ZDyhcBb5ERlRmm3giITC7yHfRzX4YI9L4bdtQ-WZzhrN2HDbef9-eyihuaXPxgxT78PqGzKLN34haNZ2CqNT7OsaKoP9GpPjN9ruuoIrvGT7wdJiAbXeDeFBFgLSOmgR6YpGST3w8voA4HcGRz8%253D_ark196b1d22104769d688%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","Perfume Fakhar Rose 100ml","https://www.falabella.com.co/falabella-co/product/128018410/Perfume-Fakhar-Rose-Lattafa-100ml/128018411?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Njc0MDM2NzY0OQ%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_m-VOGCey5Rv8dqndJhsU4Es8ZDyhcBb5ERlRmm3giITC7yHfRzX4YI9L4bdtQ-WZzhrN2HDbef9-eyihuaXPxgxT78PqGzKLN34haNZ2CqNT7OsaKoP9GpPjN9ruuoIrvGT7wdJiAbXeDeFBFgLSOmgR6YpGST3w8voA4HcGRz8%253D_ark196b1d22104769d688%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D"
"LATTAFA","https://www.falabella.com.co/falabella-co/product/128047979/Perfume-Haya-Lattafa-100ml/128047980?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Njc0MDM2NzY0OQ%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2__wDZp15sDMCB5qLLEod69Es8ZDyhcBb5ERlRmm3giITC7yHfRzX4YI9L4bdtQ-WZUDpYmyw54RCWq-IiWPLg7FDqRRi32pgF56WHhSebMcqIdJZdkd4QIMAIIue1fJXyvGT7wdJiAbXeDeFBFgLSOmgR6YpGST3w8voA4HcGRz8%253D_ark196b1d22104769d688%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","$ 210.000","https://www.falabella.com.co/falabella-co/product/128047979/Perfume-Haya-Lattafa-100ml/128047980?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Njc0MDM2NzY0OQ%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2__wDZp15sDMCB5qLLEod69Es8ZDyhcBb5ERlRmm3giITC7yHfRzX4YI9L4bdtQ-WZUDpYmyw54RCWq-IiWPLg7FDqRRi32pgF56WHhSebMcqIdJZdkd4QIMAIIue1fJXyvGT7wdJiAbXeDeFBFgLSOmgR6YpGST3w8voA4HcGRz8%253D_ark196b1d22104769d688%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","Perfume Haya 100ml","https://www.falabella.com.co/falabella-co/product/128047979/Perfume-Haya-Lattafa-100ml/128047980?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Njc0MDM2NzY0OQ%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2__wDZp15sDMCB5qLLEod69Es8ZDyhcBb5ERlRmm3giITC7yHfRzX4YI9L4bdtQ-WZUDpYmyw54RCWq-IiWPLg7FDqRRi32pgF56WHhSebMcqIdJZdkd4QIMAIIue1fJXyvGT7wdJiAbXeDeFBFgLSOmgR6YpGST3w8voA4HcGRz8%253D_ark196b1d22104769d688%2522%252C%2522slot%2522%253Anull%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D"
