"producto_name","producto_url","producto_especificaciones","producto_especificaciones_url","producto_vendido_por","producto_vendido_por_url","producto_precio_descuento","producto_precio_descuento_url","producto_precio_con_oferta","producto_precio_con_oferta_url","producto_precio_sin_oferta","producto_precio_sin_oferta_url","producto_promocion_blackdays","producto_promocion_blackdays_url","producto_referencias","producto_referencias_url","producto_descuento","producto_descuento_url","producto_tiempo_llegada","producto_tiempo_llegada_url","producto_envios_gratis","producto_envios_gratis_url"
"CAROLINA HERRERA","https://www.falabella.com.co/falabella-co/product/73273732/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-212-vip-rose-EDP-80ml,-locion-corporal-100ml,-perfume-212-vip-rose-EDP-10ml/73273732?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_8WXGdp4ulnz4GNCb8DxctTk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZGfUDLv2g7I5JjD-uEpwooDvE5s_8GYgqa2Z6bz01J1ZnayEKI5biuFrWAAkj91oYvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A7%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","Set de Perfume Mujer Perfume 212 vip rosé EDP 80ml, loción corporal 100ml, perfume 212 vip rosé EDP 10ml","https://www.falabella.com.co/falabella-co/product/73273732/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-212-vip-rose-EDP-80ml,-locion-corporal-100ml,-perfume-212-vip-rose-EDP-10ml/73273732?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_8WXGdp4ulnz4GNCb8DxctTk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZGfUDLv2g7I5JjD-uEpwooDvE5s_8GYgqa2Z6bz01J1ZnayEKI5biuFrWAAkj91oYvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A7%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","Por Falabella","https://www.falabella.com.co/falabella-co/product/73273732/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-212-vip-rose-EDP-80ml,-locion-corporal-100ml,-perfume-212-vip-rose-EDP-10ml/73273732?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_8WXGdp4ulnz4GNCb8DxctTk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZGfUDLv2g7I5JjD-uEpwooDvE5s_8GYgqa2Z6bz01J1ZnayEKI5biuFrWAAkj91oYvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A7%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","","","$ 577.000","https://www.falabella.com.co/falabella-co/product/73273732/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-212-vip-rose-EDP-80ml,-locion-corporal-100ml,-perfume-212-vip-rose-EDP-10ml/73273732?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_8WXGdp4ulnz4GNCb8DxctTk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZGfUDLv2g7I5JjD-uEpwooDvE5s_8GYgqa2Z6bz01J1ZnayEKI5biuFrWAAkj91oYvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A7%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","","","","","","","","","Llega mañana","https://www.falabella.com.co/falabella-co/product/73273732/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-212-vip-rose-EDP-80ml,-locion-corporal-100ml,-perfume-212-vip-rose-EDP-10ml/73273732?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_8WXGdp4ulnz4GNCb8DxctTk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZGfUDLv2g7I5JjD-uEpwooDvE5s_8GYgqa2Z6bz01J1ZnayEKI5biuFrWAAkj91oYvGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A7%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","",""
"ESTEE LAUDER","https://www.falabella.com.co/falabella-co/product/1400834/Perfume-Estee-Lauder-Pleasure-Mujer-50-ml-EDP/1400834?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_u-Txeg_9yoD_5rSacGco-zk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZDNoKHzxCUQpPZ36kdNSlTG1uzpbPYpvUoYbdcLYtQCSdkQMWFUB1pXzpsAt2uE__vGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A8%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","Perfume Pleasure Mujer 50 ml EDP","https://www.falabella.com.co/falabella-co/product/1400834/Perfume-Estee-Lauder-Pleasure-Mujer-50-ml-EDP/1400834?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_u-Txeg_9yoD_5rSacGco-zk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZDNoKHzxCUQpPZ36kdNSlTG1uzpbPYpvUoYbdcLYtQCSdkQMWFUB1pXzpsAt2uE__vGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A8%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","Por Falabella","https://www.falabella.com.co/falabella-co/product/1400834/Perfume-Estee-Lauder-Pleasure-Mujer-50-ml-EDP/1400834?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_u-Txeg_9yoD_5rSacGco-zk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZDNoKHzxCUQpPZ36kdNSlTG1uzpbPYpvUoYbdcLYtQCSdkQMWFUB1pXzpsAt2uE__vGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A8%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","","","$ 140.900","https://www.falabella.com.co/falabella-co/product/1400834/Perfume-Estee-Lauder-Pleasure-Mujer-50-ml-EDP/1400834?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_u-Txeg_9yoD_5rSacGco-zk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZDNoKHzxCUQpPZ36kdNSlTG1uzpbPYpvUoYbdcLYtQCSdkQMWFUB1pXzpsAt2uE__vGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A8%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","$ 319.990","https://www.falabella.com.co/falabella-co/product/1400834/Perfume-Estee-Lauder-Pleasure-Mujer-50-ml-EDP/1400834?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_u-Txeg_9yoD_5rSacGco-zk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZDNoKHzxCUQpPZ36kdNSlTG1uzpbPYpvUoYbdcLYtQCSdkQMWFUB1pXzpsAt2uE__vGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A8%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","Black Days","https://www.falabella.com.co/falabella-co/product/1400834/Perfume-Estee-Lauder-Pleasure-Mujer-50-ml-EDP/1400834?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_u-Txeg_9yoD_5rSacGco-zk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZDNoKHzxCUQpPZ36kdNSlTG1uzpbPYpvUoYbdcLYtQCSdkQMWFUB1pXzpsAt2uE__vGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A8%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","(32)","https://www.falabella.com.co/falabella-co/product/1400834/Perfume-Estee-Lauder-Pleasure-Mujer-50-ml-EDP/1400834?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_u-Txeg_9yoD_5rSacGco-zk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZDNoKHzxCUQpPZ36kdNSlTG1uzpbPYpvUoYbdcLYtQCSdkQMWFUB1pXzpsAt2uE__vGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A8%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","-56%","https://www.falabella.com.co/falabella-co/product/1400834/Perfume-Estee-Lauder-Pleasure-Mujer-50-ml-EDP/1400834?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_u-Txeg_9yoD_5rSacGco-zk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZDNoKHzxCUQpPZ36kdNSlTG1uzpbPYpvUoYbdcLYtQCSdkQMWFUB1pXzpsAt2uE__vGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A8%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","Llega mañana","https://www.falabella.com.co/falabella-co/product/1400834/Perfume-Estee-Lauder-Pleasure-Mujer-50-ml-EDP/1400834?sponsoredClickData=%257B%2522isXLP%2522%253Atrue%252C%2522pageType%2522%253A%2522category%2522%252C%2522adType%2522%253A%2522products%2522%252C%2522platform%2522%253A%2522desktop%2522%252C%2522regionCode%2522%253A%2522co%2522%252C%2522context%2522%253A%257B%2522userIdentifier%2522%253A%2522MTc0Nzc4NzQ1NDI4Ng%253D%253D%2522%252C%2522adIdentifier%2522%253A%2522v2_u-Txeg_9yoD_5rSacGco-zk799OiHKT6xHQasFy0l7nC7yHfRzX4YI9L4bdtQ-WZDNoKHzxCUQpPZ36kdNSlTG1uzpbPYpvUoYbdcLYtQCSdkQMWFUB1pXzpsAt2uE__vGT7wdJiAbXeDeFBFgLSOj_L9CKLbHYmapEKZXQg56pEqFvdeGpxvIoBcpNyq4C3_ark196f04079875837b24%2522%252C%2522slot%2522%253A8%252C%2522signal%2522%253A%2522Perfumes%2522%257D%257D","",""
"CHANEL","https://www.falabella.com.co/falabella-co/product/prod11330065/CHANEL-COCO-MADEMOISELLE-Eau-de-Parfum/3443687","COCO MADEMOISELLE Eau de Parfum","https://www.falabella.com.co/falabella-co/product/prod11330065/CHANEL-COCO-MADEMOISELLE-Eau-de-Parfum/3443687","Por Falabella","https://www.falabella.com.co/falabella-co/product/prod11330065/CHANEL-COCO-MADEMOISELLE-Eau-de-Parfum/3443687","","","$ 771.000 - $ 949.000","https://www.falabella.com.co/falabella-co/product/prod11330065/CHANEL-COCO-MADEMOISELLE-Eau-de-Parfum/3443687","","","","","(8)","https://www.falabella.com.co/falabella-co/product/prod11330065/CHANEL-COCO-MADEMOISELLE-Eau-de-Parfum/3443687","","","Llega mañana","https://www.falabella.com.co/falabella-co/product/prod11330065/CHANEL-COCO-MADEMOISELLE-Eau-de-Parfum/3443687","",""
"ARMANI","https://www.falabella.com.co/falabella-co/product/1474674/Perfume-Mujer-Armani-Acqua-Di-Gioa-30-ml-EDP/1474674","Perfume Mujer Acqua Di Gioa 30 ml EDP","https://www.falabella.com.co/falabella-co/product/1474674/Perfume-Mujer-Armani-Acqua-Di-Gioa-30-ml-EDP/1474674","Por Falabella","https://www.falabella.com.co/falabella-co/product/1474674/Perfume-Mujer-Armani-Acqua-Di-Gioa-30-ml-EDP/1474674","","","$ 149.990","https://www.falabella.com.co/falabella-co/product/1474674/Perfume-Mujer-Armani-Acqua-Di-Gioa-30-ml-EDP/1474674","","","","","(262)","https://www.falabella.com.co/falabella-co/product/1474674/Perfume-Mujer-Armani-Acqua-Di-Gioa-30-ml-EDP/1474674","","","Llega mañana","https://www.falabella.com.co/falabella-co/product/1474674/Perfume-Mujer-Armani-Acqua-Di-Gioa-30-ml-EDP/1474674","",""
"ARMAF","https://www.falabella.com.co/falabella-co/product/121403396/Perfume-Armaf-Club-De-Nuit-Intense-Homme100ML-EDT/121403397","Perfume Club De Nuit Intense Homme100ML EDT","https://www.falabella.com.co/falabella-co/product/121403396/Perfume-Armaf-Club-De-Nuit-Intense-Homme100ML-EDT/121403397","Por Paris Success Sas","https://www.falabella.com.co/falabella-co/product/121403396/Perfume-Armaf-Club-De-Nuit-Intense-Homme100ML-EDT/121403397","$ 344.100","https://www.falabella.com.co/falabella-co/product/121403396/Perfume-Armaf-Club-De-Nuit-Intense-Homme100ML-EDT/121403397","$ 382.415","https://www.falabella.com.co/falabella-co/product/121403396/Perfume-Armaf-Club-De-Nuit-Intense-Homme100ML-EDT/121403397","$ 449.900","https://www.falabella.com.co/falabella-co/product/121403396/Perfume-Armaf-Club-De-Nuit-Intense-Homme100ML-EDT/121403397","Black Days","https://www.falabella.com.co/falabella-co/product/121403396/Perfume-Armaf-Club-De-Nuit-Intense-Homme100ML-EDT/121403397","(730)","https://www.falabella.com.co/falabella-co/product/121403396/Perfume-Armaf-Club-De-Nuit-Intense-Homme100ML-EDT/121403397","-24%","https://www.falabella.com.co/falabella-co/product/121403396/Perfume-Armaf-Club-De-Nuit-Intense-Homme100ML-EDT/121403397","Llega mañana","https://www.falabella.com.co/falabella-co/product/121403396/Perfume-Armaf-Club-De-Nuit-Intense-Homme100ML-EDT/121403397","Envío gratis","https://www.falabella.com.co/falabella-co/product/121403396/Perfume-Armaf-Club-De-Nuit-Intense-Homme100ML-EDT/121403397"
"CAROLINA HERRERA","https://www.falabella.com.co/falabella-co/product/3827758/Perfume-Carolina-Herrera-Hombre-212-NYC-200-ml-EDT/3827758","Perfume Hombre 212 NYC 200 ml EDT","https://www.falabella.com.co/falabella-co/product/3827758/Perfume-Carolina-Herrera-Hombre-212-NYC-200-ml-EDT/3827758","Por Falabella","https://www.falabella.com.co/falabella-co/product/3827758/Perfume-Carolina-Herrera-Hombre-212-NYC-200-ml-EDT/3827758","$ 619.990","https://www.falabella.com.co/falabella-co/product/3827758/Perfume-Carolina-Herrera-Hombre-212-NYC-200-ml-EDT/3827758","$ 649.900","https://www.falabella.com.co/falabella-co/product/3827758/Perfume-Carolina-Herrera-Hombre-212-NYC-200-ml-EDT/3827758","$ 1.084.000","https://www.falabella.com.co/falabella-co/product/3827758/Perfume-Carolina-Herrera-Hombre-212-NYC-200-ml-EDT/3827758","Black Days","https://www.falabella.com.co/falabella-co/product/3827758/Perfume-Carolina-Herrera-Hombre-212-NYC-200-ml-EDT/3827758","(422)","https://www.falabella.com.co/falabella-co/product/3827758/Perfume-Carolina-Herrera-Hombre-212-NYC-200-ml-EDT/3827758","-43%","https://www.falabella.com.co/falabella-co/product/3827758/Perfume-Carolina-Herrera-Hombre-212-NYC-200-ml-EDT/3827758","Llega mañana","https://www.falabella.com.co/falabella-co/product/3827758/Perfume-Carolina-Herrera-Hombre-212-NYC-200-ml-EDT/3827758","",""
"LATTAFA","https://www.falabella.com.co/falabella-co/product/138704970/Perfume-Emeer-Lattafa-100ML/138704971","Perfume Emeer 100ML","https://www.falabella.com.co/falabella-co/product/138704970/Perfume-Emeer-Lattafa-100ML/138704971","Por Amber Oud","https://www.falabella.com.co/falabella-co/product/138704970/Perfume-Emeer-Lattafa-100ML/138704971","$ 227.700","https://www.falabella.com.co/falabella-co/product/138704970/Perfume-Emeer-Lattafa-100ML/138704971","$ 253.000","https://www.falabella.com.co/falabella-co/product/138704970/Perfume-Emeer-Lattafa-100ML/138704971","$ 420.000","https://www.falabella.com.co/falabella-co/product/138704970/Perfume-Emeer-Lattafa-100ML/138704971","Black Days","https://www.falabella.com.co/falabella-co/product/138704970/Perfume-Emeer-Lattafa-100ML/138704971","(5)","https://www.falabella.com.co/falabella-co/product/138704970/Perfume-Emeer-Lattafa-100ML/138704971","-46%","https://www.falabella.com.co/falabella-co/product/138704970/Perfume-Emeer-Lattafa-100ML/138704971","Llega mañana","https://www.falabella.com.co/falabella-co/product/138704970/Perfume-Emeer-Lattafa-100ML/138704971","Envío gratis","https://www.falabella.com.co/falabella-co/product/138704970/Perfume-Emeer-Lattafa-100ML/138704971"
"LATTAFA","https://www.falabella.com.co/falabella-co/product/123834326/Perfume-Yara-Moi-100ml/123834328","Perfume Yara Moi 100ml","https://www.falabella.com.co/falabella-co/product/123834326/Perfume-Yara-Moi-100ml/123834328","Por Amber Oud","https://www.falabella.com.co/falabella-co/product/123834326/Perfume-Yara-Moi-100ml/123834328","$ 164.700","https://www.falabella.com.co/falabella-co/product/123834326/Perfume-Yara-Moi-100ml/123834328","$ 183.000","https://www.falabella.com.co/falabella-co/product/123834326/Perfume-Yara-Moi-100ml/123834328","$ 350.000","https://www.falabella.com.co/falabella-co/product/123834326/Perfume-Yara-Moi-100ml/123834328","Black Days","https://www.falabella.com.co/falabella-co/product/123834326/Perfume-Yara-Moi-100ml/123834328","(32)","https://www.falabella.com.co/falabella-co/product/123834326/Perfume-Yara-Moi-100ml/123834328","-53%","https://www.falabella.com.co/falabella-co/product/123834326/Perfume-Yara-Moi-100ml/123834328","Llega mañana","https://www.falabella.com.co/falabella-co/product/123834326/Perfume-Yara-Moi-100ml/123834328","Envío gratis","https://www.falabella.com.co/falabella-co/product/123834326/Perfume-Yara-Moi-100ml/123834328"
"LATTAFA","https://www.falabella.com.co/falabella-co/product/141918420/Perfume-Yara-100ml-+-Yara-50ml-+-Yara-Roll-On-10ml-Lattafa/141918421","Perfume Yara 100ml + Yara 50ml + Yara Roll-On 10ml","https://www.falabella.com.co/falabella-co/product/141918420/Perfume-Yara-100ml-+-Yara-50ml-+-Yara-Roll-On-10ml-Lattafa/141918421","Por Amber Oud","https://www.falabella.com.co/falabella-co/product/141918420/Perfume-Yara-100ml-+-Yara-50ml-+-Yara-Roll-On-10ml-Lattafa/141918421","$ 215.100","https://www.falabella.com.co/falabella-co/product/141918420/Perfume-Yara-100ml-+-Yara-50ml-+-Yara-Roll-On-10ml-Lattafa/141918421","$ 239.000","https://www.falabella.com.co/falabella-co/product/141918420/Perfume-Yara-100ml-+-Yara-50ml-+-Yara-Roll-On-10ml-Lattafa/141918421","$ 339.000","https://www.falabella.com.co/falabella-co/product/141918420/Perfume-Yara-100ml-+-Yara-50ml-+-Yara-Roll-On-10ml-Lattafa/141918421","Black Days","https://www.falabella.com.co/falabella-co/product/141918420/Perfume-Yara-100ml-+-Yara-50ml-+-Yara-Roll-On-10ml-Lattafa/141918421","","","-37%","https://www.falabella.com.co/falabella-co/product/141918420/Perfume-Yara-100ml-+-Yara-50ml-+-Yara-Roll-On-10ml-Lattafa/141918421","","","Envío gratis","https://www.falabella.com.co/falabella-co/product/141918420/Perfume-Yara-100ml-+-Yara-50ml-+-Yara-Roll-On-10ml-Lattafa/141918421"
"LATTAFA","https://www.falabella.com.co/falabella-co/product/128047979/Perfume-Haya-Lattafa-100ml/128047980","Perfume Haya 100ml","https://www.falabella.com.co/falabella-co/product/128047979/Perfume-Haya-Lattafa-100ml/128047980","Por Amber Oud","https://www.falabella.com.co/falabella-co/product/128047979/Perfume-Haya-Lattafa-100ml/128047980","$ 188.100","https://www.falabella.com.co/falabella-co/product/128047979/Perfume-Haya-Lattafa-100ml/128047980","$ 209.000","https://www.falabella.com.co/falabella-co/product/128047979/Perfume-Haya-Lattafa-100ml/128047980","$ 390.000","https://www.falabella.com.co/falabella-co/product/128047979/Perfume-Haya-Lattafa-100ml/128047980","Black Days","https://www.falabella.com.co/falabella-co/product/128047979/Perfume-Haya-Lattafa-100ml/128047980","(17)","https://www.falabella.com.co/falabella-co/product/128047979/Perfume-Haya-Lattafa-100ml/128047980","-52%","https://www.falabella.com.co/falabella-co/product/128047979/Perfume-Haya-Lattafa-100ml/128047980","","","Envío gratis","https://www.falabella.com.co/falabella-co/product/128047979/Perfume-Haya-Lattafa-100ml/128047980"
"CAROLINA HERRERA","https://www.falabella.com.co/falabella-co/product/73273732/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-212-vip-rose-EDP-80ml,-locion-corporal-100ml,-perfume-212-vip-rose-EDP-10ml/73273732","Set de Perfume Mujer Perfume 212 vip rosé EDP 80ml, loción corporal 100ml, perfume 212 vip rosé EDP 10ml","https://www.falabella.com.co/falabella-co/product/73273732/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-212-vip-rose-EDP-80ml,-locion-corporal-100ml,-perfume-212-vip-rose-EDP-10ml/73273732","Por Falabella","https://www.falabella.com.co/falabella-co/product/73273732/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-212-vip-rose-EDP-80ml,-locion-corporal-100ml,-perfume-212-vip-rose-EDP-10ml/73273732","","","$ 577.000","https://www.falabella.com.co/falabella-co/product/73273732/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-212-vip-rose-EDP-80ml,-locion-corporal-100ml,-perfume-212-vip-rose-EDP-10ml/73273732","","","","","","","","","Llega mañana","https://www.falabella.com.co/falabella-co/product/73273732/Set-de-Perfume-Mujer-Carolina-Herrera-Perfume-212-vip-rose-EDP-80ml,-locion-corporal-100ml,-perfume-212-vip-rose-EDP-10ml/73273732","",""
"LATTAFA","https://www.falabella.com.co/falabella-co/product/142807803/Perfume-Afeef-Lattafa-100ML/142807804","Perfume Afeef 100ML","https://www.falabella.com.co/falabella-co/product/142807803/Perfume-Afeef-Lattafa-100ML/142807804","Por Amber Oud","https://www.falabella.com.co/falabella-co/product/142807803/Perfume-Afeef-Lattafa-100ML/142807804","$ 197.100","https://www.falabella.com.co/falabella-co/product/142807803/Perfume-Afeef-Lattafa-100ML/142807804","$ 219.000","https://www.falabella.com.co/falabella-co/product/142807803/Perfume-Afeef-Lattafa-100ML/142807804","$ 420.000","https://www.falabella.com.co/falabella-co/product/142807803/Perfume-Afeef-Lattafa-100ML/142807804","Black Days","https://www.falabella.com.co/falabella-co/product/142807803/Perfume-Afeef-Lattafa-100ML/142807804","","","-53%","https://www.falabella.com.co/falabella-co/product/142807803/Perfume-Afeef-Lattafa-100ML/142807804","Llega mañana","https://www.falabella.com.co/falabella-co/product/142807803/Perfume-Afeef-Lattafa-100ML/142807804","Envío gratis","https://www.falabella.com.co/falabella-co/product/142807803/Perfume-Afeef-Lattafa-100ML/142807804"
